word,length,type,hsk_levels,appears_in_multiple_levels
大多,2,compound,4|5|6|7,yes
大多数,3,compound,2|3|4|5|6|7,yes
大大,2,compound,2|3|4|5|6|7,yes
大大咧咧,4,compound,7,no
大夫,2,compound,3|4|5|6|7,yes
大奖赛,3,compound,5|6|7,yes
大妈,2,compound,4|5|6|7,yes
大姐,2,compound,4|5|6|7,yes
大学,2,compound,1|2|3|4|5|6|7,yes
大学生,3,compound,1|2|3|4|5|6|7,yes
大宗,2,compound,7,no
大家,2,compound,2|3|4|5|6|7,yes
大家庭,3,compound,7,no
大小,2,compound,2|3|4|5|6|7,yes
大局,2,compound,7,no
大巴,2,compound,4|5|6|7,yes
大师,2,compound,6|7,yes
大幅度,3,compound,7,no
大惊小怪,4,compound,7,no
大意,2,compound,7,no
大批,2,compound,6|7,yes
大数据,3,compound,7,no
大方,2,compound,4|5|6|7,yes
大有可为,4,compound,7,no
大棚,2,compound,7,no
大楼,2,compound,4|5|6|7,yes
大概,2,compound,3|4|5|6|7,yes
大模大样,4,compound,7,no
大款,2,compound,7,no
大气,2,compound,7,no
大海,2,compound,2|3|4|5|6|7,yes
大熊猫,3,compound,5|6|7,yes
大爷,2,compound,4|5|6|7,yes
大片,2,compound,7,no
大笔,2,compound,7,no
大米,2,compound,6|7,yes
大约,2,compound,3|4|5|6|7,yes
大纲,2,compound,5|6|7,yes
大肆,2,compound,7,no
大胆,2,compound,5|6|7,yes
大脑,2,compound,5|6|7,yes
大腕儿,3,compound,7,no
大臣,2,compound,7,no
大自然,3,compound,2|3|4|5|6|7,yes
大致,2,compound,5|6|7,yes
大街,2,compound,6|7,yes
大街小巷,4,compound,7,no
大衣,2,compound,2|3|4|5|6|7,yes
大规模,3,compound,4|5|6|7,yes
大象,2,compound,5|6|7,yes
大赛,2,compound,6|7,yes
大选,2,compound,7,no
大道,2,compound,6|7,yes
大部分,3,compound,2|3|4|5|6|7,yes
大都,2,compound,5|6|7,yes
大量,2,compound,2|3|4|5|6|7,yes
大门,2,compound,2|3|4|5|6|7,yes
大队,2,compound,7,no
大陆,2,compound,4|5|6|7,yes
大雁,2,compound,7,no
大面积,3,compound,7,no
天,1,single,1|2|3|4|5|6|7,yes
天上,2,compound,2|3|4|5|6|7,yes
天下,2,compound,6|7,yes
天主教,3,compound,7,no
天使,2,compound,7,no
天分,2,compound,7,no
天地,2,compound,7,no
天堂,2,compound,6|7,yes
天平,2,compound,7,no
天性,2,compound,7,no
天才,2,compound,5|6|7,yes
天文,2,compound,5|6|7,yes
天桥,2,compound,7,no
天气,2,compound,1|2|3|4|5|6|7,yes
天然,2,compound,6|7,yes
天然气,3,compound,5|6|7,yes
天生,2,compound,7,no
天真,2,compound,4|5|6|7,yes
天空,2,compound,3|4|5|6|7,yes
天线,2,compound,7,no
天经地义,4,compound,7,no
天赋,2,compound,7,no
天长地久,4,compound,7,no
天鹅,2,compound,7,no
太,1,single,1|2|3|4|5|6|7,yes
太太,2,compound,2|3|4|5|6|7,yes
太平,2,compound,7,no
太极,2,compound,7,no
太极拳,3,compound,7,no
太空,2,compound,5|6|7,yes
太阳,2,compound,2|3|4|5|6|7,yes
太阳能,3,compound,6|7,yes
夫人,2,compound,4|5|6|7,yes
夫妇,2,compound,4|5|6|7,yes
夫妻,2,compound,4|5|6|7,yes
失业,2,compound,4|5|6|7,yes
失业率,3,compound,7,no
失传,2,compound,7,no
失利,2,compound,7,no
失去,2,compound,3|4|5|6|7,yes
失恋,2,compound,7,no
失控,2,compound,7,no
失效,2,compound,7,no
失明,2,compound,7,no
失望,2,compound,4|5|6|7,yes
失灵,2,compound,7,no
失眠,2,compound,7,no
失落,2,compound,7,no
失误,2,compound,5|6|7,yes
失败,2,compound,4|5|6|7,yes
失踪,2,compound,7,no
头,1,single,2|3|4|5|6|7,yes
头发,2,compound,2|3|4|5|6|7,yes
头号,2,compound,7,no
头头是道,4,compound,7,no
头晕,2,compound,7,no
头条,2,compound,7,no
头疼,2,compound,6|7,yes
头脑,2,compound,3|4|5|6|7,yes
头衔,2,compound,7,no
头部,2,compound,7,no
头顶,2,compound,7,no
夸,1,single,7,no
夸大,2,compound,7,no
夸夸其谈,4,compound,7,no
夸奖,2,compound,7,no
夸张,2,compound,7,no
夸耀,2,compound,7,no
夹,1,single,5|6|7,yes
夺,1,single,6|7,yes
夺冠,2,compound,7,no
夺取,2,compound,6|7,yes
夺魁,2,compound,7,no
奇妙,2,compound,6|7,yes
奇怪,2,compound,3|4|5|6|7,yes
奇特,2,compound,7,no
奇花异草,4,compound,7,no
奇迹,2,compound,7,no
奉献,2,compound,6|7,yes
奋力,2,compound,7,no
奋勇,2,compound,7,no
奋斗,2,compound,4|5|6|7,yes
奏,1,single,6|7,yes
奏效,2,compound,7,no
契机,2,compound,7,no
契约,2,compound,7,no
奔,1,single,7,no
奔波,2,compound,7,no
奔赴,2,compound,7,no
奔跑,2,compound,6|7,yes
奖,1,single,4|5|6|7,yes
奖励,2,compound,5|6|7,yes
奖品,2,compound,7,no
奖学金,3,compound,4|5|6|7,yes
奖杯,2,compound,7,no
奖牌,2,compound,7,no
奖金,2,compound,4|5|6|7,yes
奖项,2,compound,7,no
套,1,single,2|3|4|5|6|7,yes
套餐,2,compound,4|5|6|7,yes
奠定,2,compound,7,no
奢侈,2,compound,7,no
奢望,2,compound,7,no
奥秘,2,compound,7,no
奥运会,3,compound,7,no
女,1,single,1|2|3|4|5|6|7,yes
女人,2,compound,1|2|3|4|5|6|7,yes
女儿,2,compound,1|2|3|4|5|6|7,yes
女士,2,compound,4|5|6|7,yes
女婿,2,compound,7,no
女子,2,compound,3|4|5|6|7,yes
女孩儿,3,compound,1|2|3|4|5|6|7,yes
女性,2,compound,5|6|7,yes
女朋友,3,compound,1|2|3|4|5|6|7,yes
女生,2,compound,1|2|3|4|5|6|7,yes
奴隶,2,compound,7,no
奶,1,single,1|2|3|4|5|6|7,yes
奶奶,2,compound,1|2|3|4|5|6|7,yes
奶牛,2,compound,6|7,yes
奶粉,2,compound,6|7,yes
奶茶,2,compound,3|4|5|6|7,yes
奸诈,2,compound,7,no
她,1,single,1|2|3|4|5|6|7,yes
她们,2,compound,1|2|3|4|5|6|7,yes
好,1,single,1|2|3|4|5|6|7,yes
好不容易,4,compound,6|7,yes
好久,2,compound,2|3|4|5|6|7,yes
好事,2,compound,2|3|4|5|6|7,yes
好人,2,compound,2|3|4|5|6|7,yes
好似,2,compound,6|7,yes
好像,2,compound,2|3|4|5|6|7,yes
好友,2,compound,4|5|6|7,yes
好吃,2,compound,1|2|3|4|5|6|7,yes
好听,2,compound,1|2|3|4|5|6|7,yes
好在,2,compound,7,no
好坏,2,compound,7,no
好处,2,compound,2|3|4|5|6|7,yes
好多,2,compound,2|3|4|5|6|7,yes
好奇,2,compound,3|4|5|6|7,yes
好奇心,3,compound,7,no
好好,2,compound,3|4|5|6|7,yes
好学,2,compound,6|7,yes
好客,2,compound,7,no
好家伙,3,compound,7,no
好容易,3,compound,6|7,yes
好心,2,compound,7,no
好心人,3,compound,7,no
好意,2,compound,7,no
好感,2,compound,7,no
好歹,2,compound,7,no
好比,2,compound,7,no
好玩儿,3,compound,1|2|3|4|5|6|7,yes
好看,2,compound,1|2|3|4|5|6|7,yes
好笑,2,compound,7,no
好评,2,compound,7,no
好说,2,compound,7,no
好转,2,compound,6|7,yes
好运,2,compound,5|6|7,yes
如,1,single,6|7,yes
如一,2,compound,6|7,yes
如下,2,compound,5|6|7,yes
如今,2,compound,4|5|6|7,yes
如何,2,compound,3|4|5|6|7,yes
如同,2,compound,5|6|7,yes
如实,2,compound,7,no
如意,2,compound,7,no
如愿以偿,4,compound,7,no
如果,2,compound,2|3|4|5|6|7,yes
如果说,3,compound,7,no
如此,2,compound,5|6|7,yes
如醉如痴,4,compound,7,no
妄想,2,compound,7,no
妇女,2,compound,6|7,yes
妈,1,single,1|2|3|4|5|6|7,yes
妈妈,2,compound,1|2|3|4|5|6|7,yes
妒忌,2,compound,7,no
妖怪,2,compound,7,no
妙,1,single,6|7,yes
妥,1,single,7,no
妥协,2,compound,7,no
妥善,2,compound,7,no
妥当,2,compound,7,no
妨害,2,compound,7,no
妨碍,2,compound,7,no
妹,1,single,1|2|3|4|5|6|7,yes
妹妹,2,compound,1|2|3|4|5|6|7,yes
妻子,2,compound,4|5|6|7,yes
始终,2,compound,3|4|5|6|7,yes
姐,1,single,1|2|3|4|5|6|7,yes
姐妹,2,compound,4|5|6|7,yes
姐姐,2,compound,1|2|3|4|5|6|7,yes
姑姑,2,compound,6|7,yes
姑娘,2,compound,3|4|5|6|7,yes
姓,1,single,2|3|4|5|6|7,yes
姓名,2,compound,2|3|4|5|6|7,yes
姓氏,2,compound,7,no
委员,2,compound,7,no
委员会,3,compound,7,no
委婉,2,compound,7,no
委屈,2,compound,7,no
委托,2,compound,5|6|7,yes
姜,1,single,7,no
姥姥,2,compound,7,no
姥爷,2,compound,7,no
姨,1,single,7,no
姿势,2,compound,7,no
姿态,2,compound,7,no
威信,2,compound,7,no
威力,2,compound,7,no
威慑,2,compound,7,no
威胁,2,compound,6|7,yes
威风,2,compound,7,no
娃娃,2,compound,6|7,yes
娇惯,2,compound,7,no
娇气,2,compound,7,no
娘,1,single,7,no
娱乐,2,compound,6|7,yes
娶,1,single,7,no
婚姻,2,compound,7,no
婚礼,2,compound,4|5|6|7,yes
婚纱,2,compound,7,no
婴儿,2,compound,7,no
媒体,2,compound,3|4|5|6|7,yes
媲美,2,compound,7,no
媳妇,2,compound,7,no
嫁,1,single,7,no
嫁妆,2,compound,7,no
嫂子,2,compound,7,no
嫉妒,2,compound,7,no
嫌,1,single,6|7,yes
嫌弃,2,compound,7,no
嫌疑,2,compound,7,no
嫦娥,2,compound,7,no
嫩,1,single,7,no
嬉笑,2,compound,7,no
子,1,single,1|2|3|4|5|6|7,yes
子女,2,compound,3|4|5|6|7,yes
子孙,2,compound,7,no
子弟,2,compound,7,no
子弹,2,compound,5|6|7,yes
孕妇,2,compound,7,no
孕育,2,compound,7,no
字,1,single,1|2|3|4|5|6|7,yes
字体,2,compound,7,no
字典,2,compound,2|3|4|5|6|7,yes
字幕,2,compound,7,no
字母,2,compound,4|5|6|7,yes
字眼,2,compound,7,no
字迹,2,compound,7,no
存,1,single,3|4|5|6|7,yes
存在,2,compound,3|4|5|6|7,yes
存心,2,compound,7,no
存折,2,compound,7,no
存放,2,compound,7,no
存款,2,compound,5|6|7,yes
孙女,2,compound,4|5|6|7,yes
孙子,2,compound,4|5|6|7,yes
孝敬,2,compound,7,no
孝顺,2,compound,7,no
季,1,single,4|5|6|7,yes
季度,2,compound,4|5|6|7,yes
季节,2,compound,4|5|6|7,yes
孤儿,2,compound,6|7,yes
孤单,2,compound,7,no
孤独,2,compound,6|7,yes
孤立,2,compound,7,no
孤陋寡闻,4,compound,7,no
孤零零,3,compound,7,no
学,1,single,1|2|3|4|5|6|7,yes
学业,2,compound,7,no
学习,2,compound,1|2|3|4|5|6|7,yes
学会,2,compound,6|7,yes
学位,2,compound,5|6|7,yes
学分,2,compound,4|5|6|7,yes
学历,2,compound,7,no
学员,2,compound,6|7,yes
学堂,2,compound,7,no
学士,2,compound,7,no
学子,2,compound,7,no
学年,2,compound,4|5|6|7,yes
学时,2,compound,4|5|6|7,yes
学期,2,compound,2|3|4|5|6|7,yes
学术,2,compound,4|5|6|7,yes
学校,2,compound,1|2|3|4|5|6|7,yes
学生,2,compound,1|2|3|4|5|6|7,yes
学科,2,compound,5|6|7,yes
学者,2,compound,5|6|7,yes
学艺,2,compound,7,no
学说,2,compound,7,no
学费,2,compound,3|4|5|6|7,yes
学问,2,compound,4|5|6|7,yes
学院,2,compound,1|2|3|4|5|6|7,yes
孩子,2,compound,1|2|3|4|5|6|7,yes
孪生,2,compound,7,no
孵化,2,compound,7,no
宁可,2,compound,7,no
宁愿,2,compound,7,no
宁静,2,compound,4|5|6|7,yes
它,1,single,2|3|4|5|6|7,yes
它们,2,compound,2|3|4|5|6|7,yes
宇宙,2,compound,7,no
宇航员,3,compound,6|7,yes
守,1,single,4|5|6|7,yes
守候,2,compound,7,no
守护,2,compound,7,no
守株待兔,4,compound,7,no
安,1,single,4|5|6|7,yes
安全,2,compound,2|3|4|5|6|7,yes
安宁,2,compound,7,no
安定,2,compound,7,no
安心,2,compound,7,no
安慰,2,compound,5|6|7,yes
安抚,2,compound,7,no
安排,2,compound,3|4|5|6|7,yes
安检,2,compound,6|7,yes
安眠药,3,compound,7,no
安稳,2,compound,7,no
安置,2,compound,4|5|6|7,yes
安装,2,compound,3|4|5|6|7,yes
安逸,2,compound,7,no
安静,2,compound,2|3|4|5|6|7,yes
完,1,single,2|3|4|5|6|7,yes
完了,2,compound,5|6|7,yes
完全,2,compound,2|3|4|5|6|7,yes
完善,2,compound,3|4|5|6|7,yes
完备,2,compound,7,no
完好,2,compound,7,no
完成,2,compound,2|3|4|5|6|7,yes
完整,2,compound,3|4|5|6|7,yes
完毕,2,compound,7,no
完美,2,compound,3|4|5|6|7,yes
完蛋,2,compound,7,no
宏伟,2,compound,7,no
宏大,2,compound,6|7,yes
宏观,2,compound,7,no
宗,1,single,7,no
宗教,2,compound,6|7,yes
宗旨,2,compound,7,no
官,1,single,4|5|6|7,yes
官僚,2,compound,7,no
官僚主义,4,compound,7,no
官兵,2,compound,7,no
官司,2,compound,6|7,yes
官吏,2,compound,7,no
官员,2,compound,7,no
官方,2,compound,4|5|6|7,yes
定,1,single,4|5|6|7,yes
定为,2,compound,7,no
定义,2,compound,7,no
定价,2,compound,6|7,yes
定位,2,compound,6|7,yes
定做,2,compound,7,no
定向,2,compound,7,no
定居,2,compound,7,no
定心丸,3,compound,7,no
定时,2,compound,6|7,yes
定期,2,compound,3|4|5|6|7,yes
定论,2,compound,7,no
定金,2,compound,7,no
宝,1,single,4|5|6|7,yes
宝宝,2,compound,4|5|6|7,yes
宝库,2,compound,7,no
宝石,2,compound,4|5|6|7,yes
宝藏,2,compound,7,no
宝贝,2,compound,4|5|6|7,yes
宝贵,2,compound,4|5|6|7,yes
实习,2,compound,2|3|4|5|6|7,yes
实事求是,4,compound,7,no
实体,2,compound,7,no
实况,2,compound,7,no
实力,2,compound,3|4|5|6|7,yes
实在,2,compound,2|3|4|5|6|7,yes
实地,2,compound,7,no
实惠,2,compound,5|6|7,yes
实施,2,compound,4|5|6|7,yes
实物,2,compound,7,no
实现,2,compound,2|3|4|5|6|7,yes
实用,2,compound,4|5|6|7,yes
实行,2,compound,3|4|5|6|7,yes
实话,2,compound,7,no
实话实说,4,compound,7,no
实质,2,compound,7,no
实践,2,compound,6|7,yes
实际,2,compound,2|3|4|5|6|7,yes
实际上,3,compound,3|4|5|6|7,yes
实验,2,compound,3|4|5|6|7,yes
实验室,3,compound,3|4|5|6|7,yes
宠,1,single,7,no
宠爱,2,compound,7,no
宠物,2,compound,6|7,yes
审,1,single,7,no
审判,2,compound,7,no
审定,2,compound,7,no
审批,2,compound,7,no
审查,2,compound,6|7,yes
审核,2,compound,7,no
审美,2,compound,7,no
审视,2,compound,7,no
客人,2,compound,2|3|4|5|6|7,yes
客厅,2,compound,5|6|7,yes
客户,2,compound,5|6|7,yes
客房,2,compound,7,no
客机,2,compound,7,no
客气,2,compound,5|6|7,yes
客流,2,compound,7,no
客观,2,compound,3|4|5|6|7,yes
客车,2,compound,6|7,yes
客运,2,compound,7,no
宣传,2,compound,3|4|5|6|7,yes
宣告,2,compound,7,no
宣布,2,compound,3|4|5|6|7,yes
宣扬,2,compound,7,no
宣泄,2,compound,7,no
宣称,2,compound,7,no
宣言,2,compound,7,no
宣誓,2,compound,7,no
宣读,2,compound,7,no
室,1,single,3|4|5|6|7,yes
宪法,2,compound,7,no
宫,1,single,6|7,yes
宫廷,2,compound,7,no
宫殿,2,compound,7,no
宰,1,single,7,no
害,1,single,5|6|7,yes
害怕,2,compound,3|4|5|6|7,yes
害羞,2,compound,7,no
害臊,2,compound,7,no
害虫,2,compound,7,no
宴会,2,compound,6|7,yes
家,1,single,1|2|3|4|5|6|7,yes
家乡,2,compound,3|4|5|6|7,yes
家人,2,compound,1|2|3|4|5|6|7,yes
家伙,2,compound,7,no
家具,2,compound,3|4|5|6|7,yes
家务,2,compound,4|5|6|7,yes
家喻户晓,4,compound,7,no
家园,2,compound,6|7,yes
家境,2,compound,7,no
家家户户,4,compound,7,no
家属,2,compound,3|4|5|6|7,yes
家庭,2,compound,2|3|4|5|6|7,yes
家政,2,compound,7,no
家教,2,compound,7,no
家族,2,compound,7,no
家用,2,compound,7,no
家电,2,compound,6|7,yes
家禽,2,compound,7,no
家里,2,compound,1|2|3|4|5|6|7,yes
家长,2,compound,2|3|4|5|6|7,yes
容光焕发,4,compound,7,no
容忍,2,compound,7,no
容易,2,compound,3|4|5|6|7,yes
容纳,2,compound,7,no
容许,2,compound,7,no
容量,2,compound,7,no
容颜,2,compound,7,no
宽,1,single,4|5|6|7,yes
宽厚,2,compound,7,no
宽容,2,compound,7,no
宽广,2,compound,4|5|6|7,yes
宽度,2,compound,5|6|7,yes
宽恕,2,compound,7,no
宽敞,2,compound,7,no
宽松,2,compound,7,no
宽泛,2,compound,7,no
宽阔,2,compound,6|7,yes
宾馆,2,compound,5|6|7,yes
宿舍,2,compound,5|6|7,yes
寂寞,2,compound,7,no
寂静,2,compound,7,no
寄,1,single,4|5|6|7,yes
寄托,2,compound,7,no
密,1,single,4|5|6|7,yes
密不可分,4,compound,7,no
密切,2,compound,4|5|6|7,yes
密封,2,compound,7,no
密度,2,compound,7,no
密码,2,compound,4|5|6|7,yes
密集,2,compound,7,no
富,1,single,3|4|5|6|7,yes
富人,2,compound,6|7,yes
富含,2,compound,7,no
富强,2,compound,7,no
富有,2,compound,6|7,yes
富翁,2,compound,7,no
富裕,2,compound,7,no
富豪,2,compound,7,no
富足,2,compound,7,no
寒假,2,compound,4|5|6|7,yes
寒冷,2,compound,4|5|6|7,yes
寓意,2,compound,7,no
寓言,2,compound,7,no
寝室,2,compound,7,no
察看,2,compound,7,no
察觉,2,compound,7,no
寡妇,2,compound,7,no
寥寥无几,4,compound,7,no
寸,1,single,5|6|7,yes
对,1,single,1|2|3|4|5|6|7,yes
对不起,3,compound,1|2|3|4|5|6|7,yes
对于,2,compound,4|5|6|7,yes
对付,2,compound,4|5|6|7,yes
对准,2,compound,7,no
对外,2,compound,6|7,yes
对峙,2,compound,7,no
对应,2,compound,5|6|7,yes
对弈,2,compound,7,no
对待,2,compound,3|4|5|6|7,yes
对得起,3,compound,7,no
对手,2,compound,3|4|5|6|7,yes
对抗,2,compound,6|7,yes
对方,2,compound,3|4|5|6|7,yes
对比,2,compound,4|5|6|7,yes
对照,2,compound,7,no
对白,2,compound,7,no
对称,2,compound,7,no
对立,2,compound,5|6|7,yes
对策,2,compound,7,no
对联,2,compound,7,no
对话,2,compound,2|3|4|5|6|7,yes
对象,2,compound,3|4|5|6|7,yes
对面,2,compound,2|3|4|5|6|7,yes
寺,1,single,6|7,yes
寺庙,2,compound,7,no
寻,1,single,7,no
寻常,2,compound,7,no
寻找,2,compound,4|5|6|7,yes
寻求,2,compound,5|6|7,yes
寻觅,2,compound,7,no
导向,2,compound,7,no
导师,2,compound,7,no
导弹,2,compound,7,no
导游,2,compound,4|5|6|7,yes
导演,2,compound,3|4|5|6|7,yes
导火索,3,compound,7,no
导致,2,compound,4|5|6|7,yes
导航,2,compound,7,no
寿司,2,compound,5|6|7,yes
寿命,2,compound,7,no
封,1,single,2|3|4|5|6|7,yes
封建,2,compound,7,no
封锁,2,compound,7,no
封闭,2,compound,4|5|6|7,yes
封面,2,compound,7,no
封顶,2,compound,7,no
射,1,single,5|6|7,yes
射击,2,compound,5|6|7,yes
将,1,single,5|6|7,yes
将军,2,compound,6|7,yes
将来,2,compound,3|4|5|6|7,yes
将要,2,compound,5|6|7,yes
将近,2,compound,3|4|5|6|7,yes
尊严,2,compound,7,no
尊敬,2,compound,5|6|7,yes
尊贵,2,compound,7,no
尊重,2,compound,5|6|7,yes
小,1,single,1|2|3|4|5|6|7,yes
小丑,2,compound,7,no
小于,2,compound,6|7,yes
小人,2,compound,7,no
小伙子,3,compound,4|5|6|7,yes
小偷儿,3,compound,5|6|7,yes
小区,2,compound,7,no
小卒,2,compound,7,no
小吃,2,compound,4|5|6|7,yes
小品,2,compound,7,no
小型,2,compound,4|5|6|7,yes
小声,2,compound,2|3|4|5|6|7,yes
小姐,2,compound,1|2|3|4|5|6|7,yes
小学,2,compound,1|2|3|4|5|6|7,yes
小学生,3,compound,1|2|3|4|5|6|7,yes
小孩儿,3,compound,1|2|3|4|5|6|7,yes
小康,2,compound,7,no
小心,2,compound,2|3|4|5|6|7,yes
小心翼翼,4,compound,7,no
小提琴,3,compound,7,no
小时,2,compound,1|2|3|4|5|6|7,yes
小时候,3,compound,2|3|4|5|6|7,yes
小曲,2,compound,7,no
小朋友,3,compound,1|2|3|4|5|6|7,yes
小气,2,compound,7,no
小溪,2,compound,7,no
小看,2,compound,7,no
小组,2,compound,2|3|4|5|6|7,yes
小说,2,compound,2|3|4|5|6|7,yes
小贩,2,compound,7,no
小费,2,compound,6|7,yes
小路,2,compound,7,no
小麦,2,compound,6|7,yes
少,1,single,1|2|3|4|5|6|7,yes
少不了,3,compound,7,no
少儿,2,compound,6|7,yes
少女,2,compound,7,no
少年,2,compound,2|3|4|5|6|7,yes
少数,2,compound,2|3|4|5|6|7,yes
少有,2,compound,7,no
少林寺,3,compound,7,no
少见,2,compound,7,no
少量,2,compound,7,no
尖,1,single,6|7,yes
尖端,2,compound,7,no
尖锐,2,compound,7,no
尚,1,single,7,no
尚未,2,compound,7,no
尝,1,single,5|6|7,yes
尝试,2,compound,5|6|7,yes
尤为,2,compound,7,no
尤其,2,compound,5|6|7,yes
就,1,single,1|2|3|4|5|6|7,yes
就业,2,compound,3|4|5|6|7,yes
就任,2,compound,7,no
就医,2,compound,7,no
就地,2,compound,7,no
就座,2,compound,7,no
就是,2,compound,3|4|5|6|7,yes
就是说,3,compound,6|7,yes
就算,2,compound,6|7,yes
就职,2,compound,7,no
就要,2,compound,2|3|4|5|6|7,yes
就诊,2,compound,7,no
就读,2,compound,7,no
就近,2,compound,7,no
就餐,2,compound,7,no
尴尬,2,compound,7,no
尸体,2,compound,7,no
尺,1,single,4|5|6|7,yes
尺子,2,compound,4|5|6|7,yes
尺寸,2,compound,4|5|6|7,yes
尺度,2,compound,7,no
尼龙,2,compound,7,no
尽,1,single,6|7,yes
尽力,2,compound,4|5|6|7,yes
尽可能,3,compound,5|6|7,yes
尽头,2,compound,7,no
尽快,2,compound,4|5|6|7,yes
尽情,2,compound,7,no
尽早,2,compound,7,no
尽管,2,compound,5|6|7,yes
尽量,2,compound,3|4|5|6|7,yes
尾声,2,compound,7,no
尾巴,2,compound,4|5|6|7,yes
尾气,2,compound,7,no
尿,1,single,7,no
局,1,single,4|5|6|7,yes
局势,2,compound,7,no
局部,2,compound,7,no
局长,2,compound,5|6|7,yes
局限,2,compound,7,no
局面,2,compound,5|6|7,yes
层,1,single,2|3|4|5|6|7,yes
层出不穷,4,compound,7,no
层次,2,compound,5|6|7,yes
层面,2,compound,6|7,yes
居住,2,compound,4|5|6|7,yes
居民,2,compound,4|5|6|7,yes
居民楼,3,compound,7,no
居然,2,compound,5|6|7,yes
居高临下,4,compound,7,no
屈服,2,compound,7,no
届,1,single,5|6|7,yes
届时,2,compound,7,no
屋,1,single,5|6|7,yes
屋子,2,compound,3|4|5|6|7,yes
屋顶,2,compound,7,no
屏幕,2,compound,6|7,yes
展出,2,compound,7,no
展开,2,compound,3|4|5|6|7,yes
展望,2,compound,7,no
展现,2,compound,5|6|7,yes
展示,2,compound,5|6|7,yes
展览,2,compound,5|6|7,yes
展览会,3,compound,7,no
属,1,single,3|4|5|6|7,yes
属于,2,compound,3|4|5|6|7,yes
属性,2,compound,7,no
屠杀,2,compound,7,no
屡,1,single,7,no
屡次,2,compound,7,no
履行,2,compound,7,no
屯,1,single,7,no
山,1,single,1|2|3|4|5|6|7,yes
山冈,2,compound,7,no
山区,2,compound,5|6|7,yes
山坡,2,compound,6|7,yes
山寨,2,compound,7,no
山岭,2,compound,7,no
山峰,2,compound,6|7,yes
山川,2,compound,7,no
山谷,2,compound,6|7,yes
山路,2,compound,7,no
山顶,2,compound,7,no
屹立,2,compound,7,no
岁,1,single,1|2|3|4|5|6|7,yes
岁数,2,compound,6|7,yes
岁月,2,compound,5|6|7,yes
岂有此理,4,compound,7,no
岗位,2,compound,6|7,yes
岛,1,single,6|7,yes
岛屿,2,compound,7,no
岩石,2,compound,7,no
岳母,2,compound,7,no
岳父,2,compound,7,no
岸,1,single,5|6|7,yes
岸上,2,compound,5|6|7,yes
峡谷,2,compound,7,no
峰会,2,compound,6|7,yes
峰回路转,4,compound,7,no
崇尚,2,compound,7,no
崇拜,2,compound,6|7,yes
崇高,2,compound,7,no
崛起,2,compound,7,no
崩溃,2,compound,7,no
崭新,2,compound,7,no
巅峰,2,compound,7,no
川流不息,4,compound,7,no
巡逻,2,compound,7,no
工业,2,compound,3|4|5|6|7,yes
工人,2,compound,1|2|3|4|5|6|7,yes
工会,2,compound,7,no
工作,2,compound,1|2|3|4|5|6|7,yes
工作日,3,compound,5|6|7,yes
工作量,3,compound,7,no
工具,2,compound,3|4|5|6|7,yes
工厂,2,compound,3|4|5|6|7,yes
工商,2,compound,6|7,yes
工商界,3,compound,7,no
工地,2,compound,7,no
工夫,2,compound,3|4|5|6|7,yes
工序,2,compound,7,no
工整,2,compound,7,no
工科,2,compound,7,no
工程,2,compound,4|5|6|7,yes
工程师,3,compound,3|4|5|6|7,yes
工艺,2,compound,5|6|7,yes
工艺品,3,compound,5|6|7,yes
工资,2,compound,3|4|5|6|7,yes
左,1,single,1|2|3|4|5|6|7,yes
左右,2,compound,3|4|5|6|7,yes
左边,2,compound,1|2|3|4|5|6|7,yes
左顾右盼,4,compound,7,no
巧,1,single,3|4|5|6|7,yes
巧克力,3,compound,4|5|6|7,yes
巧合,2,compound,7,no
巧妙,2,compound,6|7,yes
巨人,2,compound,7,no
巨型,2,compound,7,no
巨大,2,compound,4|5|6|7,yes
巨头,2,compound,7,no
巨星,2,compound,7,no
巨额,2,compound,7,no
巩固,2,compound,6|7,yes
巫婆,2,compound,7,no
差,1,single,1|2|3|4|5|6|7,yes
差一点儿,4,compound,5|6|7,yes
差不多,3,compound,2|3|4|5|6|7,yes
差别,2,compound,5|6|7,yes
差异,2,compound,6|7,yes
差点儿,3,compound,5|6|7,yes
差距,2,compound,5|6|7,yes
差错,2,compound,7,no
差额,2,compound,7,no
已,1,single,3|4|5|6|7,yes
已经,2,compound,2|3|4|5|6|7,yes
巴不得,3,compound,7,no
巴士,2,compound,4|5|6|7,yes
市,1,single,2|3|4|5|6|7,yes
市区,2,compound,4|5|6|7,yes
市场,2,compound,3|4|5|6|7,yes
市场经济,4,compound,7,no
市民,2,compound,6|7,yes
市长,2,compound,2|3|4|5|6|7,yes
布,1,single,3|4|5|6|7,yes
布局,2,compound,7,no
布满,2,compound,6|7,yes
布置,2,compound,4|5|6|7,yes
帅,1,single,4|5|6|7,yes
帅哥,2,compound,4|5|6|7,yes
帆,1,single,7,no
